transaction_id,item,quantity,price_per_unit,total_spent,payment_method,location,transaction_date,month,day_of_week,is_weekend
TXN_8207244,Tea,5.0,1.5,7.5,Cash,Takeaway,2023-05-04,May,Thursday,Weekday
TXN_2346001,Unknown,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-08-21,August,Monday,Weekday
TXN_2814866,Smoothie,1.0,4.0,4.0,Digital Wallet,In-store,2023-07-29,July,Saturday,Weekend
TXN_8454044,Coffee,5.0,2.0,10.0,Credit Card,Unknown,2023-05-27,May,Saturday,Weekend
TXN_8321092,Unknown,2.0,3.0,6.0,Credit Card,Unknown,2023-09-28,September,Thursday,Weekday
TXN_2560137,Cake,1.0,3.0,3.0,Cash,Takeaway,2023-10-13,October,Friday,Weekday
TXN_7350571,Smoothie,1.0,4.0,4.0,Credit Card,In-store,2023-02-19,February,Sunday,Weekend
TXN_3915802,Coffee,3.0,2.0,6.0,Cash,Takeaway,2023-12-16,December,Saturday,Weekend
TXN_5019143,Coffee,5.0,2.0,10.0,Cash,Unknown,2023-02-21,February,Tuesday,Weekday
TXN_1785371,Coffee,1.0,2.0,2.0,Unknown,Takeaway,2023-01-16,January,Monday,Weekday
TXN_6441650,Cake,5.0,3.0,15.0,Unknown,Takeaway,2023-09-06,September,Wednesday,Weekday
TXN_2493262,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-01-03,January,Tuesday,Weekday
TXN_3257591,Sandwich,1.0,4.0,4.0,Credit Card,In-store,2023-01-03,January,Tuesday,Weekday
TXN_6038791,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-03-06,March,Monday,Weekday
TXN_1335337,Tea,3.0,1.5,4.5,Credit Card,In-store,2023-09-06,September,Wednesday,Weekday
TXN_2275914,Sandwich,2.0,4.0,8.0,Unknown,Takeaway,2023-10-24,October,Tuesday,Weekday
TXN_6258276,Sandwich,5.0,4.0,20.0,Credit Card,Unknown,2023-01-29,January,Sunday,Weekend
TXN_2340312,Cake,4.0,3.0,12.0,Unknown,Takeaway,2023-07-30,July,Sunday,Weekend
TXN_6066433,Tea,2.0,1.5,3.0,Cash,Unknown,2023-06-17,June,Saturday,Weekend
TXN_1872922,Sandwich,5.0,4.0,20.0,Unknown,In-store,2023-07-16,July,Sunday,Weekend
TXN_7730388,Cookie,5.0,1.0,5.0,Digital Wallet,In-store,2023-09-09,September,Saturday,Weekend
TXN_3330377,Unknown,5.0,2.0,10.0,Unknown,Unknown,2023-05-08,May,Monday,Weekday
TXN_3147198,Smoothie,2.0,4.0,8.0,Digital Wallet,Unknown,2023-02-04,February,Saturday,Weekend
TXN_6363897,Salad,5.0,5.0,25.0,Credit Card,Takeaway,2023-11-26,November,Sunday,Weekend
TXN_1893222,Smoothie,5.0,4.0,20.0,Credit Card,In-store,2023-12-20,December,Wednesday,Weekday
TXN_9262803,Juice,5.0,3.0,15.0,Digital Wallet,Unknown,2023-10-04,October,Wednesday,Weekday
TXN_9491912,Tea,4.0,1.5,6.0,Cash,In-store,2023-10-04,October,Wednesday,Weekday
TXN_6992164,Sandwich,2.0,4.0,8.0,Cash,Takeaway,2023-10-04,October,Wednesday,Weekday
TXN_6577035,Smoothie,2.0,4.0,8.0,Unknown,In-store,2023-05-20,May,Saturday,Weekend
TXN_9970966,Coffee,5.0,2.0,10.0,Unknown,In-store,2023-09-09,September,Saturday,Weekend
TXN_5624179,Cookie,1.0,1.0,1.0,Cash,Takeaway,2023-10-26,October,Thursday,Weekday
TXN_3450160,Cake,4.0,3.0,12.0,Credit Card,In-store,2023-10-23,October,Monday,Weekday
TXN_4075432,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-09-12,September,Tuesday,Weekday
TXN_2023802,Cake,2.0,3.0,6.0,Cash,In-store,2023-02-28,February,Tuesday,Weekday
TXN_5130399,Cookie,3.0,1.0,3.0,Unknown,Unknown,2023-10-21,October,Saturday,Weekend
TXN_6745832,Coffee,2.0,2.0,4.0,Credit Card,Unknown,2023-10-02,October,Monday,Weekday
TXN_7560989,Sandwich,3.0,4.0,12.0,Digital Wallet,Unknown,2023-06-16,June,Friday,Weekday
TXN_9367492,Tea,2.0,3.0,6.0,Cash,In-store,2023-06-19,June,Monday,Weekday
TXN_3115258,Salad,1.0,5.0,5.0,Unknown,Takeaway,2023-12-06,December,Wednesday,Weekday
TXN_8182245,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-10-24,October,Tuesday,Weekday
TXN_3970335,Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-09-01,September,Friday,Weekday
TXN_6376630,Unknown,2.0,3.0,6.0,Cash,In-store,2023-01-24,January,Tuesday,Weekday
TXN_7100596,Smoothie,5.0,4.0,20.0,Credit Card,In-store,2023-09-14,September,Thursday,Weekday
TXN_1481116,Tea,2.0,1.5,3.0,Digital Wallet,In-store,2023-02-26,February,Sunday,Weekend
TXN_9454212,Juice,5.0,3.0,15.0,Cash,In-store,2023-11-19,November,Sunday,Weekend
TXN_3648327,Cake,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-08-17,August,Thursday,Weekday
TXN_6188394,Juice,5.0,3.0,15.0,Credit Card,In-store,2023-10-05,October,Thursday,Weekday
TXN_2553803,Juice,1.0,3.0,3.0,Cash,In-store,2023-12-29,December,Friday,Weekday
TXN_5700545,Salad,2.0,5.0,10.0,Credit Card,Unknown,2023-05-25,May,Thursday,Weekday
TXN_8018479,Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-09-15,September,Friday,Weekday
TXN_9465300,Tea,2.0,1.5,3.0,Credit Card,Unknown,2023-09-01,September,Friday,Weekday
TXN_3046108,Tea,5.0,1.5,7.5,Digital Wallet,Takeaway,2023-01-15,January,Sunday,Weekend
TXN_5998419,Juice,4.0,3.0,12.0,Unknown,Takeaway,2023-09-26,September,Tuesday,Weekday
TXN_4454198,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-08-22,August,Tuesday,Weekday
TXN_5855756,Sandwich,1.0,4.0,4.0,Credit Card,In-store,2023-08-29,August,Tuesday,Weekday
TXN_5182399,Unknown,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-09-08,September,Friday,Weekday
TXN_6758675,Juice,1.0,3.0,3.0,Credit Card,In-store,2023-11-05,November,Sunday,Weekend
TXN_1962275,Coffee,5.0,3.0,10.0,Credit Card,Takeaway,2023-05-26,May,Friday,Weekday
TXN_9530003,Salad,1.0,5.0,5.0,Digital Wallet,Unknown,2023-08-24,August,Thursday,Weekday
TXN_2347596,Juice,4.0,3.0,12.0,Credit Card,Unknown,2023-12-27,December,Wednesday,Weekday
TXN_6215303,Salad,4.0,5.0,20.0,Unknown,Takeaway,2023-08-20,August,Sunday,Weekend
TXN_5524352,Sandwich,1.0,4.0,4.0,Unknown,Unknown,2023-01-05,January,Thursday,Weekday
TXN_6668414,Cake,1.0,3.0,3.0,Unknown,In-store,2023-12-29,December,Friday,Weekday
TXN_8715122,Cake,2.0,3.0,6.0,Cash,Takeaway,2023-12-29,December,Friday,Weekday
TXN_1525046,Smoothie,2.0,4.0,8.0,Cash,Unknown,2023-12-02,December,Saturday,Weekend
TXN_9867948,Smoothie,2.0,4.0,8.0,Digital Wallet,Unknown,2023-10-07,October,Saturday,Weekend
TXN_8512466,Unknown,5.0,3.0,15.0,Unknown,Unknown,2023-02-10,February,Friday,Weekday
TXN_9663990,Juice,1.0,3.0,3.0,Unknown,Unknown,2023-01-06,January,Friday,Weekday
TXN_7681072,Cookie,1.0,1.0,1.0,Credit Card,Takeaway,2023-07-07,July,Friday,Weekday
TXN_3099191,Salad,3.0,5.0,10.0,Unknown,Unknown,2023-05-19,May,Friday,Weekday
TXN_8789986,Cake,2.0,3.0,6.0,Cash,Takeaway,2023-09-21,September,Thursday,Weekday
TXN_8382825,Coffee,5.0,2.0,10.0,Cash,In-store,2023-01-20,January,Friday,Weekday
TXN_4486700,Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-02-08,February,Wednesday,Weekday
TXN_2668108,Cookie,5.0,1.0,5.0,Cash,Unknown,2023-09-23,September,Saturday,Weekend
TXN_5085328,Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-02-03,February,Friday,Weekday
TXN_6023823,Cookie,2.0,1.0,2.0,Digital Wallet,Unknown,2023-04-20,April,Thursday,Weekday
TXN_6541659,Sandwich,3.0,4.0,12.0,Unknown,Takeaway,2023-01-29,January,Sunday,Weekend
TXN_3203928,Coffee,3.0,2.0,6.0,Unknown,In-store,2023-12-04,December,Monday,Weekday
TXN_3443235,Sandwich,5.0,4.0,20.0,Unknown,Unknown,2023-10-11,October,Wednesday,Weekday
TXN_6191769,Salad,1.0,5.0,5.0,Credit Card,Takeaway,2023-05-17,May,Wednesday,Weekday
TXN_6110386,Smoothie,1.0,4.0,4.0,Cash,In-store,2023-03-17,March,Friday,Weekday
TXN_7355635,Juice,3.0,3.0,9.0,Unknown,In-store,2023-12-21,December,Thursday,Weekday
TXN_2944518,Unknown,3.0,3.0,9.0,Unknown,Takeaway,2023-09-14,September,Thursday,Weekday
TXN_9169536,Cake,5.0,3.0,15.0,Cash,In-store,2023-06-10,June,Saturday,Weekend
TXN_8257774,Cookie,5.0,1.0,5.0,Cash,Takeaway,2023-03-04,March,Saturday,Weekend
TXN_3873718,Unknown,1.0,5.0,5.0,Cash,In-store,2023-03-07,March,Tuesday,Weekday
TXN_8767676,Smoothie,1.0,4.0,4.0,Unknown,Unknown,2023-11-30,November,Thursday,Weekday
TXN_1225638,Cake,4.0,3.0,12.0,Cash,Takeaway,2023-05-28,May,Sunday,Weekend
TXN_5050111,Unknown,3.0,5.0,15.0,Cash,In-store,2023-06-13,June,Tuesday,Weekday
TXN_5508620,Sandwich,2.0,4.0,8.0,Cash,In-store,2023-08-26,August,Saturday,Weekend
TXN_7864080,Tea,5.0,1.5,7.5,Credit Card,Takeaway,2023-11-12,November,Sunday,Weekend
TXN_6066883,Cake,2.0,3.0,6.0,Credit Card,Unknown,2023-12-21,December,Thursday,Weekday
TXN_6034785,Coffee,3.0,2.0,6.0,Digital Wallet,Unknown,2023-06-17,June,Saturday,Weekend
TXN_7818024,Cake,3.0,3.0,9.0,Unknown,Unknown,2023-08-16,August,Wednesday,Weekday
TXN_2463115,Sandwich,5.0,4.0,20.0,Credit Card,Takeaway,2023-09-12,September,Tuesday,Weekday
TXN_9948425,Cake,3.0,3.0,9.0,Unknown,Takeaway,2023-11-21,November,Tuesday,Weekday
TXN_2540440,Unknown,2.0,1.5,3.0,Digital Wallet,Unknown,2023-12-30,December,Saturday,Weekend
TXN_2006923,Salad,5.0,5.0,25.0,Digital Wallet,Unknown,2023-05-31,May,Wednesday,Weekday
TXN_6762172,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-01-19,January,Thursday,Weekday
TXN_6638051,Smoothie,2.0,4.0,8.0,Cash,Unknown,2023-11-05,November,Sunday,Weekend
TXN_9834329,Smoothie,3.0,4.0,4.0,Cash,Unknown,2023-09-17,September,Sunday,Weekend
TXN_9172616,Unknown,4.0,2.0,8.0,Unknown,Takeaway,2023-11-21,November,Tuesday,Weekday
TXN_8867300,Smoothie,4.0,4.0,16.0,Unknown,In-store,2023-05-06,May,Saturday,Weekend
TXN_6987950,Cake,4.0,3.0,12.0,Credit Card,Unknown,2023-05-04,May,Thursday,Weekday
TXN_9967728,Coffee,4.0,2.0,8.0,Unknown,Unknown,2023-01-30,January,Monday,Weekday
TXN_5591967,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-04-08,April,Saturday,Weekend
TXN_5861158,Sandwich,3.0,4.0,12.0,Credit Card,Takeaway,2023-11-21,November,Tuesday,Weekday
TXN_7501002,Coffee,1.0,2.0,2.0,Digital Wallet,Unknown,2023-08-23,August,Wednesday,Weekday
TXN_2848654,Smoothie,5.0,4.0,20.0,Digital Wallet,In-store,2023-03-15,March,Wednesday,Weekday
TXN_2406254,Unknown,5.0,3.0,15.0,Unknown,Takeaway,2023-11-12,November,Sunday,Weekend
TXN_3034652,Juice,5.0,3.0,15.0,Credit Card,In-store,2023-11-04,November,Saturday,Weekend
TXN_2710779,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-09-30,September,Saturday,Weekend
TXN_2333576,Tea,2.0,3.0,3.0,Digital Wallet,Takeaway,2023-11-22,November,Wednesday,Weekday
TXN_6330369,Juice,1.0,3.0,3.0,Unknown,Unknown,2023-01-25,January,Wednesday,Weekday
TXN_7852032,Sandwich,1.0,4.0,4.0,Cash,Unknown,2023-03-19,March,Sunday,Weekend
TXN_7189368,Sandwich,2.0,4.0,8.0,Credit Card,Unknown,2023-01-22,January,Sunday,Weekend
TXN_6306655,Unknown,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-01-22,January,Sunday,Weekend
TXN_7169320,Coffee,3.0,2.0,6.0,Credit Card,Unknown,2023-01-22,January,Sunday,Weekend
TXN_6607568,Coffee,2.0,2.0,4.0,Cash,In-store,2023-03-24,March,Friday,Weekday
TXN_8245906,Cake,1.0,3.0,3.0,Digital Wallet,Unknown,2023-02-08,February,Wednesday,Weekday
TXN_9837568,Salad,5.0,5.0,25.0,Cash,In-store,2023-04-17,April,Monday,Weekday
TXN_9603263,Cookie,5.0,1.0,5.0,Cash,Unknown,2023-05-02,May,Tuesday,Weekday
TXN_9425610,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-01-08,January,Sunday,Weekend
TXN_8092496,Juice,4.0,3.0,12.0,Unknown,In-store,2023-03-11,March,Saturday,Weekend
TXN_3611851,Unknown,4.0,3.0,12.0,Credit Card,Unknown,2023-02-09,February,Thursday,Weekday
TXN_9749333,Cookie,5.0,1.0,5.0,Cash,In-store,2023-02-27,February,Monday,Weekday
TXN_2771364,Coffee,1.0,2.0,2.0,Digital Wallet,Unknown,2023-01-23,January,Monday,Weekday
TXN_5180326,Juice,3.0,3.0,12.0,Unknown,Unknown,2023-04-26,April,Wednesday,Weekday
TXN_7376092,Cookie,4.0,1.0,4.0,Cash,In-store,2023-11-07,November,Tuesday,Weekday
TXN_9279347,Sandwich,3.0,4.0,20.0,Credit Card,Unknown,2023-02-27,February,Monday,Weekday
TXN_8278982,Smoothie,5.0,4.0,20.0,Credit Card,Takeaway,2023-09-06,September,Wednesday,Weekday
TXN_7686476,Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-01-03,January,Tuesday,Weekday
TXN_4283563,Unknown,2.0,1.5,3.0,Cash,Unknown,2023-05-04,May,Thursday,Weekday
TXN_1926278,Cookie,1.0,1.0,1.0,Credit Card,Unknown,2023-07-29,July,Saturday,Weekend
TXN_3981000,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-05-24,May,Wednesday,Weekday
TXN_6167259,Juice,2.0,3.0,6.0,Digital Wallet,Unknown,2023-04-14,April,Friday,Weekday
TXN_7068653,Cookie,2.0,3.0,2.0,Cash,In-store,2023-06-05,June,Monday,Weekday
TXN_1572930,Coffee,3.0,2.0,6.0,Unknown,In-store,2023-07-17,July,Monday,Weekday
TXN_2788797,Tea,2.0,1.5,3.0,Unknown,Unknown,2023-03-23,March,Thursday,Weekday
TXN_4255767,Juice,1.0,3.0,3.0,Unknown,Unknown,2023-05-25,May,Thursday,Weekday
TXN_7367474,Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-01-01,January,Sunday,Weekend
TXN_7551097,Cake,2.0,3.0,6.0,Digital Wallet,Unknown,2023-06-12,June,Monday,Weekday
TXN_1546695,Coffee,5.0,2.0,10.0,Unknown,Takeaway,2023-03-06,March,Monday,Weekday
TXN_4030010,Sandwich,5.0,4.0,20.0,Unknown,Takeaway,2023-03-06,March,Monday,Weekday
TXN_4567455,Coffee,3.0,2.0,6.0,Unknown,In-store,2023-02-01,February,Wednesday,Weekday
TXN_7958487,Cookie,5.0,1.0,5.0,Unknown,Unknown,2023-01-20,January,Friday,Weekday
TXN_2864420,Sandwich,1.0,4.0,4.0,Unknown,Unknown,2023-07-12,July,Wednesday,Weekday
TXN_1498343,Salad,2.0,5.0,10.0,Credit Card,Takeaway,2023-03-31,March,Friday,Weekday
TXN_3107619,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-05-31,May,Wednesday,Weekday
TXN_1923349,Unknown,4.0,3.0,6.0,Unknown,Unknown,2023-07-06,July,Thursday,Weekday
TXN_7380217,Tea,1.0,1.5,1.5,Digital Wallet,Unknown,2023-09-10,September,Sunday,Weekend
TXN_3195132,Salad,4.0,5.0,20.0,Credit Card,Unknown,2023-08-26,August,Saturday,Weekend
TXN_9001088,Coffee,2.0,3.0,4.0,Credit Card,Unknown,2023-08-19,August,Saturday,Weekend
TXN_2101437,Unknown,2.0,4.0,8.0,Cash,In-store,2023-08-27,August,Sunday,Weekend
TXN_7411993,Cake,2.0,3.0,6.0,Digital Wallet,In-store,2023-02-11,February,Saturday,Weekend
TXN_2879092,Unknown,3.0,1.5,4.5,Cash,Unknown,2023-05-22,May,Monday,Weekday
TXN_8791641,Tea,5.0,1.5,7.5,Unknown,In-store,2023-01-25,January,Wednesday,Weekday
TXN_4679593,Juice,1.0,3.0,3.0,Cash,In-store,2023-01-10,January,Tuesday,Weekday
TXN_1907250,Cookie,1.0,1.0,1.0,Credit Card,Unknown,2023-11-15,November,Wednesday,Weekday
TXN_8504764,Unknown,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-02-19,February,Sunday,Weekend
TXN_1630051,Smoothie,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-03-17,March,Friday,Weekday
TXN_2566258,Cookie,4.0,1.0,4.0,Cash,Takeaway,2023-06-08,June,Thursday,Weekday
TXN_5785600,Salad,5.0,5.0,25.0,Cash,In-store,2023-12-10,December,Sunday,Weekend
TXN_4864206,Cookie,5.0,1.0,5.0,Cash,In-store,2023-03-18,March,Saturday,Weekend
TXN_4360040,Salad,1.0,5.0,5.0,Credit Card,Unknown,2023-11-15,November,Wednesday,Weekday
TXN_9490163,Salad,4.0,5.0,20.0,Credit Card,Unknown,2023-02-23,February,Thursday,Weekday
TXN_2640727,Unknown,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-03-05,March,Sunday,Weekend
TXN_9927061,Cookie,2.0,1.0,2.0,Unknown,Unknown,2023-10-17,October,Tuesday,Weekday
TXN_5113993,Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-02-10,February,Friday,Weekday
TXN_2192787,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-01-01,January,Sunday,Weekend
TXN_2127588,Cake,4.0,3.0,12.0,Cash,In-store,2023-07-17,July,Monday,Weekday
TXN_5284338,Unknown,4.0,2.0,8.0,Cash,Takeaway,2023-03-30,March,Thursday,Weekday
TXN_8108748,Sandwich,1.0,4.0,4.0,Cash,Unknown,2023-06-19,June,Monday,Weekday
TXN_5538713,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-09-20,September,Wednesday,Weekday
TXN_5949811,Tea,3.0,1.5,3.0,Digital Wallet,In-store,2023-02-21,February,Tuesday,Weekday
TXN_2565449,Smoothie,3.0,4.0,12.0,Credit Card,In-store,2023-10-04,October,Wednesday,Weekday
TXN_7264039,Cake,5.0,3.0,15.0,Cash,Unknown,2023-09-19,September,Tuesday,Weekday
TXN_9224501,Salad,5.0,5.0,25.0,Credit Card,In-store,2023-12-08,December,Friday,Weekday
TXN_5767393,Smoothie,3.0,4.0,12.0,Digital Wallet,In-store,2023-09-11,September,Monday,Weekday
TXN_2628024,Smoothie,1.0,4.0,4.0,Unknown,In-store,2023-05-02,May,Tuesday,Weekday
TXN_4638629,Smoothie,4.0,4.0,16.0,Credit Card,Unknown,2023-02-10,February,Friday,Weekday
TXN_9287133,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-04-20,April,Thursday,Weekday
TXN_6223786,Cake,5.0,3.0,15.0,Cash,Unknown,2023-07-05,July,Wednesday,Weekday
TXN_5460750,Juice,3.0,3.0,9.0,Credit Card,Unknown,2023-07-31,July,Monday,Weekday
TXN_6792445,Cake,3.0,3.0,9.0,Cash,Unknown,2023-12-03,December,Sunday,Weekend
TXN_2543138,Sandwich,1.0,4.0,4.0,Credit Card,Unknown,2023-05-20,May,Saturday,Weekend
TXN_7134064,Smoothie,5.0,4.0,20.0,Credit Card,Takeaway,2023-04-04,April,Tuesday,Weekday
TXN_8616163,Smoothie,3.0,4.0,8.0,Unknown,Takeaway,2023-04-04,April,Tuesday,Weekday
TXN_9201988,Coffee,3.0,2.0,6.0,Unknown,Unknown,2023-05-14,May,Sunday,Weekend
TXN_5486063,Smoothie,3.0,4.0,12.0,Cash,In-store,2023-05-21,May,Sunday,Weekend
TXN_2285849,Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-09-10,September,Sunday,Weekend
TXN_9577271,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-09-30,September,Saturday,Weekend
TXN_6568536,Cake,1.0,3.0,3.0,Cash,Unknown,2023-12-29,December,Friday,Weekday
TXN_6802372,Juice,3.0,3.0,9.0,Unknown,In-store,2023-07-20,July,Thursday,Weekday
TXN_2624121,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-01-28,January,Saturday,Weekend
TXN_8994477,Coffee,3.0,3.0,6.0,Unknown,In-store,2023-04-19,April,Wednesday,Weekday
TXN_7868879,Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-05-02,May,Tuesday,Weekday
TXN_8321225,Unknown,4.0,1.5,6.0,Credit Card,Takeaway,2023-08-20,August,Sunday,Weekend
TXN_1439390,Juice,4.0,3.0,12.0,Unknown,In-store,2023-02-14,February,Tuesday,Weekday
TXN_9373436,Salad,4.0,5.0,20.0,Digital Wallet,Unknown,2023-04-06,April,Thursday,Weekday
TXN_6243519,Coffee,3.0,2.0,6.0,Cash,Takeaway,2023-03-03,March,Friday,Weekday
TXN_8668901,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-06-30,June,Friday,Weekday
TXN_4903004,Tea,4.0,1.5,6.0,Digital Wallet,In-store,2023-12-03,December,Sunday,Weekend
TXN_2195218,Cake,4.0,3.0,12.0,Digital Wallet,In-store,2023-09-10,September,Sunday,Weekend
TXN_9678108,Salad,3.0,5.0,15.0,Unknown,Takeaway,2023-10-10,October,Tuesday,Weekday
TXN_3206876,Salad,4.0,5.0,20.0,Unknown,In-store,2023-11-07,November,Tuesday,Weekday
TXN_3064922,Unknown,3.0,5.0,10.0,Cash,Unknown,2023-11-12,November,Sunday,Weekend
TXN_7362525,Cake,5.0,3.0,15.0,Cash,Takeaway,2023-06-09,June,Friday,Weekday
TXN_2161341,Salad,5.0,5.0,25.0,Digital Wallet,Unknown,2023-03-12,March,Sunday,Weekend
TXN_8753888,Cookie,4.0,1.0,4.0,Credit Card,Takeaway,2023-12-25,December,Monday,Weekday
TXN_3265596,Tea,1.0,1.5,1.5,Cash,Unknown,2023-12-28,December,Thursday,Weekday
TXN_2815691,Juice,5.0,3.0,15.0,Digital Wallet,Unknown,2023-02-06,February,Monday,Weekday
TXN_8956534,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-06-05,June,Monday,Weekday
TXN_7957208,Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-04-14,April,Friday,Weekday
TXN_6851213,Juice,1.0,3.0,3.0,Digital Wallet,Unknown,2023-05-19,May,Friday,Weekday
TXN_7127903,Coffee,5.0,2.0,10.0,Unknown,In-store,2023-11-27,November,Monday,Weekday
TXN_7543722,Cookie,3.0,1.0,3.0,Digital Wallet,Unknown,2023-08-26,August,Saturday,Weekend
TXN_7952680,Unknown,1.0,5.0,5.0,Unknown,Unknown,2023-06-09,June,Friday,Weekday
TXN_8556062,Sandwich,5.0,4.0,20.0,Unknown,Unknown,2023-08-07,August,Monday,Weekday
TXN_8429412,Smoothie,4.0,4.0,16.0,Unknown,Unknown,2023-06-23,June,Friday,Weekday
TXN_3817784,Salad,3.0,5.0,5.0,Unknown,Unknown,2023-11-25,November,Saturday,Weekend
TXN_1749105,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-10-17,October,Tuesday,Weekday
TXN_9731530,Tea,3.0,1.5,6.0,Credit Card,Unknown,2023-06-23,June,Friday,Weekday
TXN_1248266,Salad,3.0,5.0,15.0,Credit Card,In-store,2023-10-14,October,Saturday,Weekend
TXN_5400273,Smoothie,4.0,4.0,16.0,Credit Card,Unknown,2023-05-24,May,Wednesday,Weekday
TXN_2255634,Salad,4.0,5.0,20.0,Unknown,Unknown,2023-04-09,April,Sunday,Weekend
TXN_3312002,Smoothie,4.0,4.0,16.0,Digital Wallet,Unknown,2023-04-30,April,Sunday,Weekend
TXN_5331122,Salad,4.0,5.0,20.0,Credit Card,In-store,2023-09-26,September,Tuesday,Weekday
TXN_1227800,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-02-19,February,Sunday,Weekend
TXN_1867836,Juice,1.0,3.0,3.0,Credit Card,Unknown,2023-03-21,March,Tuesday,Weekday
TXN_3051509,Cookie,3.0,1.0,5.0,Unknown,In-store,2023-03-07,March,Tuesday,Weekday
TXN_5108804,Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-09-26,September,Tuesday,Weekday
TXN_2699583,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-07-26,July,Wednesday,Weekday
TXN_1622577,Juice,1.0,3.0,3.0,Cash,Unknown,2023-03-14,March,Tuesday,Weekday
TXN_9508880,Coffee,4.0,2.0,8.0,Unknown,In-store,2023-10-26,October,Thursday,Weekday
TXN_2156218,Smoothie,2.0,4.0,8.0,Digital Wallet,In-store,2023-07-24,July,Monday,Weekday
TXN_8271025,Juice,5.0,3.0,15.0,Credit Card,Unknown,2023-03-09,March,Thursday,Weekday
TXN_4894699,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-02-20,February,Monday,Weekday
TXN_5427338,Cake,3.0,3.0,6.0,Digital Wallet,In-store,2023-04-27,April,Thursday,Weekday
TXN_8631468,Cake,1.0,3.0,3.0,Credit Card,In-store,2023-10-10,October,Tuesday,Weekday
TXN_6315590,Tea,5.0,1.5,7.5,Unknown,In-store,2023-10-04,October,Wednesday,Weekday
TXN_7825457,Cake,5.0,3.0,15.0,Cash,Unknown,2023-09-15,September,Friday,Weekday
TXN_7468777,Salad,1.0,5.0,5.0,Digital Wallet,In-store,2023-09-15,September,Friday,Weekday
TXN_2378096,Tea,3.0,1.5,4.5,Cash,Takeaway,2023-09-22,September,Friday,Weekday
TXN_2627056,Sandwich,4.0,4.0,16.0,Digital Wallet,Unknown,2023-04-22,April,Saturday,Weekend
TXN_5062280,Smoothie,4.0,4.0,16.0,Credit Card,Unknown,2023-07-05,July,Wednesday,Weekday
TXN_3620110,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-06-01,June,Thursday,Weekday
TXN_7290923,Salad,3.0,5.0,15.0,Unknown,Unknown,2023-02-09,February,Thursday,Weekday
TXN_7844687,Cake,1.0,3.0,3.0,Unknown,In-store,2023-02-09,February,Thursday,Weekday
TXN_1005331,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-11-04,November,Saturday,Weekend
TXN_1579182,Juice,5.0,3.0,15.0,Cash,In-store,2023-02-20,February,Monday,Weekday
TXN_7311097,Coffee,5.0,2.0,10.0,Unknown,In-store,2023-08-05,August,Saturday,Weekend
TXN_1185118,Unknown,5.0,3.0,15.0,Unknown,Unknown,2023-08-05,August,Saturday,Weekend
TXN_4836614,Unknown,4.0,1.5,6.0,Digital Wallet,Unknown,2023-04-03,April,Monday,Weekday
TXN_7477271,Tea,5.0,1.5,7.5,Unknown,Takeaway,2023-07-12,July,Wednesday,Weekday
TXN_6503052,Juice,4.0,3.0,12.0,Unknown,Unknown,2023-04-21,April,Friday,Weekday
